x y f
0.5455 0.0960 0.8797
0.5909 0.0960 0.9276
0.6364 0.0960 0.9715
0.6818 0.0960 1.0112
0.7273 0.0960 1.0468
0.7727 0.0960 1.0782
0.8182 0.0960 1.1056
0.8636 0.0960 1.1287
0.9091 0.0960 1.1478
0.9545 0.0960 1.1627
1.0000 0.0960 1.1735
1.0455 0.0960 1.1802
1.0909 0.0960 1.1827
1.1364 0.0960 1.1811
1.1818 0.0960 1.1753
1.2273 0.0960 1.1655
1.2727 0.0960 1.1515
1.3182 0.0960 1.1333
1.3636 0.0960 1.1111
1.4091 0.0960 1.0847
1.4545 0.0960 1.0541
1.5000 0.0960 1.0195
1.5455 0.0960 0.9807
1.5909 0.0960 0.9377
1.6364 0.0960 0.8907
1.6818 0.0960 0.8395
1.7273 0.0960 0.7842
1.7727 0.0960 0.7247
1.8182 0.0960 0.6611
1.8636 0.0960 0.5934
1.9091 0.0960 0.5215
1.9545 0.0960 0.4455
2.0000 0.0960 0.3654
2.0455 0.0960 0.2812
2.0909 0.0960 0.1928
2.1364 0.0960 0.1003
2.1818 0.0960 0.0036
2.2273 0.0960 -0.0972
2.2727 0.0960 -0.2021
2.3182 0.0960 -0.3111
2.3636 0.0960 -0.4243
2.4091 0.0960 -0.5416
2.4545 0.0960 -0.6630
2.5000 0.0960 -0.7886
2.5455 0.0960 -0.9183
2.5909 0.0960 -1.0522
2.6364 0.0960 -1.1901
2.6818 0.0960 -1.3322
2.7273 0.0960 -1.4785
2.7727 0.0960 -1.6288
2.8182 0.0960 -1.7833
2.8636 0.0960 -1.9420
2.9091 0.0960 -2.1047
2.9545 0.0960 -2.2716
3.0000 0.0960 -2.4427
3.0455 0.0960 -2.6178
3.0909 0.0960 -2.7971
3.1364 0.0960 -2.9805
3.1818 0.0960 -3.1681
3.2273 0.0960 -3.3598
3.2727 0.0960 -3.5556
3.3182 0.0960 -3.7556
3.3636 0.0960 -3.9596
3.4091 0.0960 -4.1679
3.4545 0.0960 -4.3802
3.5000 0.0960 -4.5967
-1.0000 0.1313 -3.2971
-0.9545 0.1313 -3.1054
-0.9091 0.1313 -2.9179
-0.8636 0.1313 -2.7344
-0.8182 0.1313 -2.5551
-0.7727 0.1313 -2.3800
-0.7273 0.1313 -2.2090
-0.6818 0.1313 -2.0421
-0.6364 0.1313 -1.8793
-0.5909 0.1313 -1.7207
-0.5455 0.1313 -1.5662
-0.5000 0.1313 -1.4158
-0.4545 0.1313 -1.2696
-0.4091 0.1313 -1.1275
-0.3636 0.1313 -0.9895
-0.3182 0.1313 -0.8557
-0.2727 0.1313 -0.7259
-0.2273 0.1313 -0.6004
-0.1818 0.1313 -0.4789
-0.1364 0.1313 -0.3616
-0.0909 0.1313 -0.2484
-0.0455 0.1313 -0.1394
0.0000 0.1313 -0.0345
0.0455 0.1313 0.0663
0.0909 0.1313 0.1629
0.1364 0.1313 0.2555
0.1818 0.1313 0.3438
0.2273 0.1313 0.4281
0.2727 0.1313 0.5082
0.3182 0.1313 0.5842
0.3636 0.1313 0.6561
0.4091 0.1313 0.7238
0.4545 0.1313 0.7874
0.5000 0.1313 0.8468
0.5455 0.1313 0.9022
0.5909 0.1313 0.9533
0.6364 0.1313 1.0004
0.6818 0.1313 1.0433
0.7273 0.1313 1.0821
0.7727 0.1313 1.1168
0.8182 0.1313 1.1473
0.8636 0.1313 1.1737
0.9091 0.1313 1.1960
0.9545 0.1313 1.2141
1.0000 0.1313 1.2281
1.0455 0.1313 1.2380
1.0909 0.1313 1.2438
1.1364 0.1313 1.2454
1.1818 0.1313 1.2428
1.2273 0.1313 1.2362
1.2727 0.1313 1.2254
1.3182 0.1313 1.2105
1.3636 0.1313 1.1914
1.4091 0.1313 1.1682
1.4545 0.1313 1.1409
1.5000 0.1313 1.1095
1.5455 0.1313 1.0739
1.5909 0.1313 1.0342
1.6364 0.1313 0.9903
1.6818 0.1313 0.9423
1.7273 0.1313 0.8902
1.7727 0.1313 0.8340
1.8182 0.1313 0.7736
1.8636 0.1313 0.7091
1.9091 0.1313 0.6404
1.9545 0.1313 0.5677
2.0000 0.1313 0.4908
2.0455 0.1313 0.4097
2.0909 0.1313 0.3246
2.1364 0.1313 0.2353
2.1818 0.1313 0.1418
2.2273 0.1313 0.0443
2.2727 0.1313 -0.0574
2.3182 0.1313 -0.1633
2.3636 0.1313 -0.2732
2.4091 0.1313 -0.3873
2.4545 0.1313 -0.5056
2.5000 0.1313 -0.6279
2.5455 0.1313 -0.7544
2.5909 0.1313 -0.8850
2.6364 0.1313 -1.0198
2.6818 0.1313 -1.1587
2.7273 0.1313 -1.3017
2.7727 0.1313 -1.4489
2.8182 0.1313 -1.6001
2.8636 0.1313 -1.7556
2.9091 0.1313 -1.9151
2.9545 0.1313 -2.0788
3.0000 0.1313 -2.2466
3.0455 0.1313 -2.4186
3.0909 0.1313 -2.5946
3.1364 0.1313 -2.7748
3.1818 0.1313 -2.9592
3.2273 0.1313 -3.1477
3.2727 0.1313 -3.3403
3.3182 0.1313 -3.5370
3.3636 0.1313 -3.7379
3.4091 0.1313 -3.9429
3.4545 0.1313 -4.1520
3.5000 0.1313 -4.3653
-1.0000 0.1667 -3.3889
-0.9545 0.1667 -3.1940
-0.9091 0.1667 -3.0032
-0.8636 0.1667 -2.8166
-0.8182 0.1667 -2.6341
-0.7727 0.1667 -2.4557
-0.7273 0.1667 -2.2815
-0.6818 0.1667 -2.1113
-0.6364 0.1667 -1.9454
-0.5909 0.1667 -1.7835
-0.5455 0.1667 -1.6258
-0.5000 0.1667 -1.4722
-0.4545 0.1667 -1.3228
-0.4091 0.1667 -1.1775
-0.3636 0.1667 -1.0363
-0.3182 0.1667 -0.8992
-0.2727 0.1667 -0.7663
-0.2273 0.1667 -0.6375
-0.1818 0.1667 -0.5129
-0.1364 0.1667 -0.3923
-0.0909 0.1667 -0.2759
-0.0455 0.1667 -0.1637
0.0000 0.1667 -0.0556
0.0455 0.1667 0.0484
0.0909 0.1667 0.1483
0.1364 0.1667 0.2440
0.1818 0.1667 0.3356
0.2273 0.1667 0.4231
0.2727 0.1667 0.5064
0.3182 0.1667 0.5856
0.3636 0.1667 0.6607
0.4091 0.1667 0.7316
0.4545 0.1667 0.7984
0.5000 0.1667 0.8611
0.5455 0.1667 0.9197
0.5909 0.1667 0.9741
0.6364 0.1667 1.0243
0.6818 0.1667 1.0705
0.7273 0.1667 1.1125
0.7727 0.1667 1.1504
0.8182 0.1667 1.1841
0.8636 0.1667 1.2137
0.9091 0.1667 1.2392
0.9545 0.1667 1.2606
1.0000 0.1667 1.2778
1.0455 0.1667 1.2909
1.0909 0.1667 1.2998
1.1364 0.1667 1.3046
1.1818 0.1667 1.3053
1.2273 0.1667 1.3019
1.2727 0.1667 1.2943
1.3182 0.1667 1.2826
1.3636 0.1667 1.2668
1.4091 0.1667 1.2468
1.4545 0.1667 1.2227
1.5000 0.1667 1.1944
1.5455 0.1667 1.1621
1.5909 0.1667 1.1256
1.6364 0.1667 1.0849
1.6818 0.1667 1.0402
1.7273 0.1667 0.9913
1.7727 0.1667 0.9382
1.8182 0.1667 0.8811
1.8636 0.1667 0.8198
1.9091 0.1667 0.7544
1.9545 0.1667 0.6848
2.0000 0.1667 0.6111
2.0455 0.1667 0.5333
2.0909 0.1667 0.4513
2.1364 0.1667 0.3652
2.1818 0.1667 0.2750
2.2273 0.1667 0.1807
2.2727 0.1667 0.0822
2.3182 0.1667 -0.0204
2.3636 0.1667 -0.1272
2.4091 0.1667 -0.2381
2.4545 0.1667 -0.3531
2.5000 0.1667 -0.4722
2.5455 0.1667 -0.5955
2.5909 0.1667 -0.7229
2.6364 0.1667 -0.8545
2.6818 0.1667 -0.9901
2.7273 0.1667 -1.1299
2.7727 0.1667 -1.2739
2.8182 0.1667 -1.4219
2.8636 0.1667 -1.5742
2.9091 0.1667 -1.7305
2.9545 0.1667 -1.8910
3.0000 0.1667 -2.0556
3.0455 0.1667 -2.2243
3.0909 0.1667 -2.3972
3.1364 0.1667 -2.5742
3.1818 0.1667 -2.7553
3.2273 0.1667 -2.9405
3.2727 0.1667 -3.1299
3.3182 0.1667 -3.3235
3.3636 0.1667 -3.5211
3.4091 0.1667 -3.7229
3.4545 0.1667 -3.9288
3.5000 0.1667 -4.1389
-1.0000 0.2020 -3.4857
-0.9545 0.2020 -3.2875
-0.9091 0.2020 -3.0936
-0.8636 0.2020 -2.9037
-0.8182 0.2020 -2.7180
-0.7727 0.2020 -2.5364
-0.7273 0.2020 -2.3589
-0.6818 0.2020 -2.1856
-0.6364 0.2020 -2.0164
-0.5909 0.2020 -1.8514
-0.5455 0.2020 -1.6904
-0.5000 0.2020 -1.5336
-0.4545 0.2020 -1.3810
-0.4091 0.2020 -1.2325
-0.3636 0.2020 -1.0881
-0.3182 0.2020 -0.9478
-0.2727 0.2020 -0.8117
-0.2273 0.2020 -0.6797
-0.1818 0.2020 -0.5518
-0.1364 0.2020 -0.4280
-0.0909 0.2020 -0.3084
-0.0455 0.2020 -0.1930
0.0000 0.2020 -0.0816
0.0455 0.2020 0.0256
0.0909 0.2020 0.1287
0.1364 0.2020 0.2276
0.1818 0.2020 0.3224
0.2273 0.2020 0.4131
0.2727 0.2020 0.4996
0.3182 0.2020 0.5821
0.3636 0.2020 0.6603
0.4091 0.2020 0.7345
0.4545 0.2020 0.8045
0.5000 0.2020 0.8704
0.5455 0.2020 0.9321
0.5909 0.2020 0.9898
0.6364 0.2020 1.0433
0.6818 0.2020 1.0926
0.7273 0.2020 1.1378
0.7727 0.2020 1.1789
0.8182 0.2020 1.2159
0.8636 0.2020 1.2487
0.9091 0.2020 1.2774
0.9545 0.2020 1.3020
1.0000 0.2020 1.3224
1.0455 0.2020 1.3387
1.0909 0.2020 1.3509
1.1364 0.2020 1.3589
1.1818 0.2020 1.3628
1.2273 0.2020 1.3626
1.2727 0.2020 1.3582
1.3182 0.2020 1.3497
1.3636 0.2020 1.3371
1.4091 0.2020 1.3203
1.4545 0.2020 1.2995
1.5000 0.2020 1.2744
1.5455 0.2020 1.2453
1.5909 0.2020 1.2120
1.6364 0.2020 1.1746
1.6818 0.2020 1.1330
1.7273 0.2020 1.0873
1.7727 0.2020 1.0375
1.8182 0.2020 0.9836
1.8636 0.2020 0.9255
1.9091 0.2020 0.8633
1.9545 0.2020 0.7969
2.0000 0.2020 0.7265
2.0455 0.2020 0.6518
2.0909 0.2020 0.5731
2.1364 0.2020 0.4902
2.1818 0.2020 0.4032
2.2273 0.2020 0.3121
2.2727 0.2020 0.2168
2.3182 0.2020 0.1174
2.3636 0.2020 0.0139
2.4091 0.2020 -0.0938
2.4545 0.2020 -0.2056
2.5000 0.2020 -0.3215
2.5455 0.2020 -0.4416
2.5909 0.2020 -0.5658
2.6364 0.2020 -0.6941
2.6818 0.2020 -0.8266
2.7273 0.2020 -0.9632
2.7727 0.2020 -1.1039
2.8182 0.2020 -1.2488
2.8636 0.2020 -1.3977
2.9091 0.2020 -1.5509
2.9545 0.2020 -1.7081
3.0000 0.2020 -1.8695
3.0455 0.2020 -2.0350
3.0909 0.2020 -2.2047
3.1364 0.2020 -2.3785
3.1818 0.2020 -2.5564
3.2273 0.2020 -2.7384
3.2727 0.2020 -2.9246
3.3182 0.2020 -3.1149
3.3636 0.2020 -3.3094
3.4091 0.2020 -3.5079
3.4545 0.2020 -3.7106
3.5000 0.2020 -3.9175
-1.0000 0.2374 -3.5874
-0.9545 0.2374 -3.3861
-0.9091 0.2374 -3.1889
-0.8636 0.2374 -2.9958
-0.8182 0.2374 -2.8069
-0.7727 0.2374 -2.6221
-0.7273 0.2374 -2.4414
-0.6818 0.2374 -2.2649
-0.6364 0.2374 -2.0925
-0.5909 0.2374 -1.9242
-0.5455 0.2374 -1.7601
-0.5000 0.2374 -1.6001
-0.4545 0.2374 -1.4442
-0.4091 0.2374 -1.2924
-0.3636 0.2374 -1.1448
-0.3182 0.2374 -1.0014
-0.2727 0.2374 -0.8620
-0.2273 0.2374 -0.7268
-0.1818 0.2374 -0.5957
-0.1364 0.2374 -0.4688
-0.0909 0.2374 -0.3459
-0.0455 0.2374 -0.2272
0.0000 0.2374 -0.1127
0.0455 0.2374 -0.0023
0.0909 0.2374 0.1040
0.1364 0.2374 0.2062
0.1818 0.2374 0.3042
0.2273 0.2374 0.3981
0.2727 0.2374 0.4879
0.3182 0.2374 0.5735
0.3636 0.2374 0.6550
0.4091 0.2374 0.7323
0.4545 0.2374 0.8056
0.5000 0.2374 0.8747
0.5455 0.2374 0.9396
0.5909 0.2374 1.0005
0.6364 0.2374 1.0572
0.6818 0.2374 1.1098
0.7273 0.2374 1.1582
0.7727 0.2374 1.2025
0.8182 0.2374 1.2427
0.8636 0.2374 1.2787
0.9091 0.2374 1.3106
0.9545 0.2374 1.3384
1.0000 0.2374 1.3621
1.0455 0.2374 1.3816
1.0909 0.2374 1.3969
1.1364 0.2374 1.4082
1.1818 0.2374 1.4153
1.2273 0.2374 1.4183
1.2727 0.2374 1.4172
1.3182 0.2374 1.4119
1.3636 0.2374 1.4025
1.4091 0.2374 1.3889
1.4545 0.2374 1.3712
1.5000 0.2374 1.3494
1.5455 0.2374 1.3235
1.5909 0.2374 1.2934
1.6364 0.2374 1.2592
1.6818 0.2374 1.2209
1.7273 0.2374 1.1784
1.7727 0.2374 1.1318
1.8182 0.2374 1.0811
1.8636 0.2374 1.0262
1.9091 0.2374 0.9672
1.9545 0.2374 0.9041
2.0000 0.2374 0.8368
2.0455 0.2374 0.7654
2.0909 0.2374 0.6899
2.1364 0.2374 0.6102
2.1818 0.2374 0.5264
2.2273 0.2374 0.4385
2.2727 0.2374 0.3464
2.3182 0.2374 0.2503
2.3636 0.2374 0.1499
2.4091 0.2374 0.0455
2.4545 0.2374 -0.0631
2.5000 0.2374 -0.1758
2.5455 0.2374 -0.2927
2.5909 0.2374 -0.4137
2.6364 0.2374 -0.5388
2.6818 0.2374 -0.6680
2.7273 0.2374 -0.8014
2.7727 0.2374 -0.9389
2.8182 0.2374 -1.0806
2.8636 0.2374 -1.2263
2.9091 0.2374 -1.3762
2.9545 0.2374 -1.5303
3.0000 0.2374 -1.6885
3.0455 0.2374 -1.8508
3.0909 0.2374 -2.0172
3.1364 0.2374 -2.1878
3.1818 0.2374 -2.3625
3.2273 0.2374 -2.5413
3.2727 0.2374 -2.7243
3.3182 0.2374 -2.9114
3.3636 0.2374 -3.1026
3.4091 0.2374 -3.2980
3.4545 0.2374 -3.4974
3.5000 0.2374 -3.7011
-1.0000 0.2727 -3.6942
-0.9545 0.2727 -3.4897
-0.9091 0.2727 -3.2893
-0.8636 0.2727 -3.0930
-0.8182 0.2727 -2.9008
-0.7727 0.2727 -2.7128
-0.7273 0.2727 -2.5289
-0.6818 0.2727 -2.3492
-0.6364 0.2727 -2.1736
-0.5909 0.2727 -2.0021
-0.5455 0.2727 -1.8347
-0.5000 0.2727 -1.6715
-0.4545 0.2727 -1.5124
-0.4091 0.2727 -1.3574
-0.3636 0.2727 -1.2066
-0.3182 0.2727 -1.0599
-0.2727 0.2727 -0.9174
-0.2273 0.2727 -0.7789
-0.1818 0.2727 -0.6446
-0.1364 0.2727 -0.5145
-0.0909 0.2727 -0.3884
-0.0455 0.2727 -0.2665
0.0000 0.2727 -0.1488
0.0455 0.2727 -0.0351
0.0909 0.2727 0.0744
0.1364 0.2727 0.1798
0.1818 0.2727 0.2810
0.2273 0.2727 0.3781
0.2727 0.2727 0.4711
0.3182 0.2727 0.5599
0.3636 0.2727 0.6446
0.4091 0.2727 0.7252
0.4545 0.2727 0.8017
0.5000 0.2727 0.8740
0.5455 0.2727 0.9421
0.5909 0.2727 1.0062
0.6364 0.2727 1.0661
0.6818 0.2727 1.1219
0.7273 0.2727 1.1736
0.7727 0.2727 1.2211
0.8182 0.2727 1.2645
0.8636 0.2727 1.3037
0.9091 0.2727 1.3388
0.9545 0.2727 1.3698
1.0000 0.2727 1.3967
1.0455 0.2727 1.4194
1.0909 0.2727 1.4380
1.1364 0.2727 1.4525
1.1818 0.2727 1.4628
1.2273 0.2727 1.4690
1.2727 0.2727 1.4711
1.3182 0.2727 1.4690
1.3636 0.2727 1.4628
1.4091 0.2727 1.4525
1.4545 0.2727 1.4380
1.5000 0.2727 1.4194
1.5455 0.2727 1.3967
1.5909 0.2727 1.3698
1.6364 0.2727 1.3388
1.6818 0.2727 1.3037
1.7273 0.2727 1.2645
1.7727 0.2727 1.2211
1.8182 0.2727 1.1736
1.8636 0.2727 1.1219
1.9091 0.2727 1.0661
1.9545 0.2727 1.0062
2.0000 0.2727 0.9421
2.0455 0.2727 0.8740
2.0909 0.2727 0.8017
2.1364 0.2727 0.7252
2.1818 0.2727 0.6446
2.2273 0.2727 0.5599
2.2727 0.2727 0.4711
2.3182 0.2727 0.3781
2.3636 0.2727 0.2810
2.4091 0.2727 0.1798
2.4545 0.2727 0.0744
2.5000 0.2727 -0.0351
2.5455 0.2727 -0.1488
2.5909 0.2727 -0.2665
2.6364 0.2727 -0.3884
2.6818 0.2727 -0.5145
2.7273 0.2727 -0.6446
2.7727 0.2727 -0.7789
2.8182 0.2727 -0.9174
2.8636 0.2727 -1.0599
2.9091 0.2727 -1.2066
2.9545 0.2727 -1.3574
3.0000 0.2727 -1.5124
3.0455 0.2727 -1.6715
3.0909 0.2727 -1.8347
3.1364 0.2727 -2.0021
3.1818 0.2727 -2.1736
3.2273 0.2727 -2.3492
3.2727 0.2727 -2.5289
3.3182 0.2727 -2.7128
3.3636 0.2727 -2.9008
3.4091 0.2727 -3.0930
3.4545 0.2727 -3.2893
3.5000 0.2727 -3.4897
-1.0000 0.3081 -3.8060
-0.9545 0.3081 -3.5982
-0.9091 0.3081 -3.3946
-0.8636 0.3081 -3.1951
-0.8182 0.3081 -2.9997
-0.7727 0.3081 -2.8085
-0.7273 0.3081 -2.6214
-0.6818 0.3081 -2.4385
-0.6364 0.3081 -2.2596
-0.5909 0.3081 -2.0849
-0.5455 0.3081 -1.9143
-0.5000 0.3081 -1.7479
-0.4545 0.3081 -1.5856
-0.4091 0.3081 -1.4274
-0.3636 0.3081 -1.2734
-0.3182 0.3081 -1.1235
-0.2727 0.3081 -0.9777
-0.2273 0.3081 -0.8361
-0.1818 0.3081 -0.6986
-0.1364 0.3081 -0.5652
-0.0909 0.3081 -0.4359
-0.0455 0.3081 -0.3108
0.0000 0.3081 -0.1898
0.0455 0.3081 -0.0730
0.0909 0.3081 0.0397
0.1364 0.3081 0.1483
0.1818 0.3081 0.2528
0.2273 0.3081 0.3531
0.2727 0.3081 0.4493
0.3182 0.3081 0.5413
0.3636 0.3081 0.6293
0.4091 0.3081 0.7131
0.4545 0.3081 0.7927
0.5000 0.3081 0.8683
0.5455 0.3081 0.9396
0.5909 0.3081 1.0069
0.6364 0.3081 1.0700
0.6818 0.3081 1.1290
0.7273 0.3081 1.1839
0.7727 0.3081 1.2346
0.8182 0.3081 1.2812
0.8636 0.3081 1.3237
0.9091 0.3081 1.3621
0.9545 0.3081 1.3963
1.0000 0.3081 1.4263
1.0455 0.3081 1.4523
1.0909 0.3081 1.4741
1.1364 0.3081 1.4918
1.1818 0.3081 1.5053
1.2273 0.3081 1.5147
1.2727 0.3081 1.5200
1.3182 0.3081 1.5211
1.3636 0.3081 1.5182
1.4091 0.3081 1.5110
1.4545 0.3081 1.4998
1.5000 0.3081 1.4844
1.5455 0.3081 1.4649
1.5909 0.3081 1.4413
1.6364 0.3081 1.4135
1.6818 0.3081 1.3816
1.7273 0.3081 1.3455
1.7727 0.3081 1.3054
1.8182 0.3081 1.2610
1.8636 0.3081 1.2126
1.9091 0.3081 1.1600
1.9545 0.3081 1.1033
2.0000 0.3081 1.0425
2.0455 0.3081 0.9775
2.0909 0.3081 0.9084
2.1364 0.3081 0.8352
2.1818 0.3081 0.7578
2.2273 0.3081 0.6763
2.2727 0.3081 0.5907
2.3182 0.3081 0.5009
2.3636 0.3081 0.4071
2.4091 0.3081 0.3090
2.4545 0.3081 0.2069
2.5000 0.3081 0.1006
2.5455 0.3081 -0.0098
2.5909 0.3081 -0.1244
2.6364 0.3081 -0.2431
2.6818 0.3081 -0.3659
2.7273 0.3081 -0.4929
2.7727 0.3081 -0.6239
2.8182 0.3081 -0.7592
2.8636 0.3081 -0.8985
2.9091 0.3081 -1.0420
2.9545 0.3081 -1.1896
3.0000 0.3081 -1.3413
3.0455 0.3081 -1.4972
3.0909 0.3081 -1.6572
3.1364 0.3081 -1.8214
3.1818 0.3081 -1.9896
3.2273 0.3081 -2.1620
3.2727 0.3081 -2.3386
3.3182 0.3081 -2.5193
3.3636 0.3081 -2.7041
3.4091 0.3081 -2.8930
3.4545 0.3081 -3.0861
3.5000 0.3081 -3.2833
-1.0000 0.3434 -3.9228
-0.9545 0.3434 -3.7118
-0.9091 0.3434 -3.5049
-0.8636 0.3434 -3.3022
-0.8182 0.3434 -3.1037
-0.7727 0.3434 -2.9092
-0.7273 0.3434 -2.7189
-0.6818 0.3434 -2.5327
-0.6364 0.3434 -2.3507
-0.5909 0.3434 -2.1728
-0.5455 0.3434 -1.9990
-0.5000 0.3434 -1.8293
-0.4545 0.3434 -1.6638
-0.4091 0.3434 -1.5024
-0.3636 0.3434 -1.3452
-0.3182 0.3434 -1.1920
-0.2727 0.3434 -1.0431
-0.2273 0.3434 -0.8982
-0.1818 0.3434 -0.7575
-0.1364 0.3434 -0.6209
-0.0909 0.3434 -0.4884
-0.0455 0.3434 -0.3601
0.0000 0.3434 -0.2359
0.0455 0.3434 -0.1158
0.0909 0.3434 0.0001
0.1364 0.3434 0.1119
0.1818 0.3434 0.2196
0.2273 0.3434 0.3231
0.2727 0.3434 0.4225
0.3182 0.3434 0.5178
0.3636 0.3434 0.6089
0.4091 0.3434 0.6959
0.4545 0.3434 0.7788
0.5000 0.3434 0.8575
0.5455 0.3434 0.9321
0.5909 0.3434 1.0026
0.6364 0.3434 1.0690
0.6818 0.3434 1.1312
0.7273 0.3434 1.1893
0.7727 0.3434 1.2432
0.8182 0.3434 1.2930
0.8636 0.3434 1.3387
0.9091 0.3434 1.3803
0.9545 0.3434 1.4177
1.0000 0.3434 1.4510
1.0455 0.3434 1.4801
1.0909 0.3434 1.5052
1.1364 0.3434 1.5260
1.1818 0.3434 1.5428
1.2273 0.3434 1.5554
1.2727 0.3434 1.5639
1.3182 0.3434 1.5683
1.3636 0.3434 1.5685
1.4091 0.3434 1.5646
1.4545 0.3434 1.5566
1.5000 0.3434 1.5444
1.5455 0.3434 1.5281
1.5909 0.3434 1.5077
1.6364 0.3434 1.4831
1.6818 0.3434 1.4544
1.7273 0.3434 1.4216
1.7727 0.3434 1.3846
1.8182 0.3434 1.3435
1.8636 0.3434 1.2983
1.9091 0.3434 1.2490
1.9545 0.3434 1.1955
2.0000 0.3434 1.1378
2.0455 0.3434 1.0761
2.0909 0.3434 1.0102
2.1364 0.3434 0.9402
2.1818 0.3434 0.8660
2.2273 0.3434 0.7878
2.2727 0.3434 0.7053
2.3182 0.3434 0.6188
2.3636 0.3434 0.5281
2.4091 0.3434 0.4333
2.4545 0.3434 0.3344
2.5000 0.3434 0.2313
2.5455 0.3434 0.1241
2.5909 0.3434 0.0127
2.6364 0.3434 -0.1027
2.6818 0.3434 -0.2223
2.7273 0.3434 -0.3461
2.7727 0.3434 -0.4740
2.8182 0.3434 -0.6060
2.8636 0.3434 -0.7421
2.9091 0.3434 -0.8824
2.9545 0.3434 -1.0268
3.0000 0.3434 -1.1753
3.0455 0.3434 -1.3280
3.0909 0.3434 -1.4847
3.1364 0.3434 -1.6457
3.1818 0.3434 -1.8107
3.2273 0.3434 -1.9799
3.2727 0.3434 -2.1532
3.3182 0.3434 -2.3307
3.3636 0.3434 -2.5123
3.4091 0.3434 -2.6980
3.4545 0.3434 -2.8879
3.5000 0.3434 -3.0819
-1.0000 0.3788 -4.0445
-0.9545 0.3788 -3.8303
-0.9091 0.3788 -3.6203
-0.8636 0.3788 -3.4144
-0.8182 0.3788 -3.2126
-0.7727 0.3788 -3.0149
-0.7273 0.3788 -2.8214
-0.6818 0.3788 -2.6320
-0.6364 0.3788 -2.4467
-0.5909 0.3788 -2.2656
-0.5455 0.3788 -2.0886
-0.5000 0.3788 -1.9157
-0.4545 0.3788 -1.7470
-0.4091 0.3788 -1.5824
-0.3636 0.3788 -1.4219
-0.3182 0.3788 -1.2656
-0.2727 0.3788 -1.1134
-0.2273 0.3788 -0.9653
-0.1818 0.3788 -0.8214
-0.1364 0.3788 -0.6816
-0.0909 0.3788 -0.5459
-0.0455 0.3788 -0.4144
0.0000 0.3788 -0.2870
0.0455 0.3788 -0.1637
0.0909 0.3788 -0.0445
0.1364 0.3788 0.0705
0.1818 0.3788 0.1814
0.2273 0.3788 0.2881
0.2727 0.3788 0.3907
0.3182 0.3788 0.4892
0.3636 0.3788 0.5836
0.4091 0.3788 0.6738
0.4545 0.3788 0.7599
0.5000 0.3788 0.8418
0.5455 0.3788 0.9197
0.5909 0.3788 0.9933
0.6364 0.3788 1.0629
0.6818 0.3788 1.1283
0.7273 0.3788 1.1896
0.7727 0.3788 1.2468
0.8182 0.3788 1.2998
0.8636 0.3788 1.3487
0.9091 0.3788 1.3935
0.9545 0.3788 1.4341
1.0000 0.3788 1.4706
1.0455 0.3788 1.5030
1.0909 0.3788 1.5312
1.1364 0.3788 1.5553
1.1818 0.3788 1.5753
1.2273 0.3788 1.5911
1.2727 0.3788 1.6028
1.3182 0.3788 1.6104
1.3636 0.3788 1.6139
1.4091 0.3788 1.6132
1.4545 0.3788 1.6084
1.5000 0.3788 1.5994
1.5455 0.3788 1.5863
1.5909 0.3788 1.5691
1.6364 0.3788 1.5478
1.6818 0.3788 1.5223
1.7273 0.3788 1.4927
1.7727 0.3788 1.4589
1.8182 0.3788 1.4210
1.8636 0.3788 1.3790
1.9091 0.3788 1.3329
1.9545 0.3788 1.2826
2.0000 0.3788 1.2282
2.0455 0.3788 1.1697
2.0909 0.3788 1.1070
2.1364 0.3788 1.0402
2.1818 0.3788 0.9692
2.2273 0.3788 0.8942
2.2727 0.3788 0.8150
2.3182 0.3788 0.7316
2.3636 0.3788 0.6442
2.4091 0.3788 0.5526
2.4545 0.3788 0.4568
2.5000 0.3788 0.3570
2.5455 0.3788 0.2530
2.5909 0.3788 0.1449
2.6364 0.3788 0.0326
2.6818 0.3788 -0.0838
2.7273 0.3788 -0.2043
2.7727 0.3788 -0.3290
2.8182 0.3788 -0.4578
2.8636 0.3788 -0.5907
2.9091 0.3788 -0.7277
2.9545 0.3788 -0.8689
3.0000 0.3788 -1.0142
3.0455 0.3788 -1.1637
3.0909 0.3788 -1.3173
3.1364 0.3788 -1.4750
3.1818 0.3788 -1.6368
3.2273 0.3788 -1.8028
3.2727 0.3788 -1.9729
3.3182 0.3788 -2.1472
3.3636 0.3788 -2.3255
3.4091 0.3788 -2.5080
3.4545 0.3788 -2.6947
3.5000 0.3788 -2.8854
-1.0000 0.4141 -4.1713
-0.9545 0.4141 -3.9539
-0.9091 0.4141 -3.7406
-0.8636 0.4141 -3.5315
-0.8182 0.4141 -3.3265
-0.7727 0.4141 -3.1256
-0.7273 0.4141 -2.9289
-0.6818 0.4141 -2.7363
-0.6364 0.4141 -2.5478
-0.5909 0.4141 -2.3635
-0.5455 0.4141 -2.1832
-0.5000 0.4141 -2.0072
-0.4545 0.4141 -1.8352
-0.4091 0.4141 -1.6674
-0.3636 0.4141 -1.5037
-0.3182 0.4141 -1.3442
-0.2727 0.4141 -1.1888
-0.2273 0.4141 -1.0375
-0.1818 0.4141 -0.8903
-0.1364 0.4141 -0.7473
-0.0909 0.4141 -0.6084
-0.0455 0.4141 -0.4737
0.0000 0.4141 -0.3430
0.0455 0.4141 -0.2165
0.0909 0.4141 -0.0942
